GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
HIV_0000000006,Number of people dying from HIV-related causes,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-due-to-hiv-aids,2020,2020,2020,AFR,Africa,KEN,Kenya,,,,25000.0,25 000 [17 000 - 37 000],17000.0,37000.0
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2006,2006,2006,AFR,Africa,KEN,Kenya,,,,6.2,6.2 [5.6 - 7],5.6,7.0
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2015,2015,2015,AFR,Africa,KEN,Kenya,,,,1400000.0,1 400 000 [1 200 000 - 1 600 000],1200000.0,1600000.0
HIV_0000000026,Number of new HIV infections,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections,2022,2022,2022,AFR,Africa,KEN,Kenya,,,,23000.0,23 000 [15 000 - 36 000],15000.0,36000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2003,2003,2003,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,3.6,3.6 [2.3 - 5.6],2.3,5.6
HIV_0000000026,Number of new HIV infections,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections,2015,2015,2015,AFR,Africa,KEN,Kenya,,,,38000.0,38 000 [24 000 - 59 000],24000.0,59000.0
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2008,2008,2008,AFR,Africa,KEN,Kenya,,,,18.0,18 [16 - 20],16.0,20.0
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,2013,2013,2013,AFR,Africa,KEN,Kenya,,,,75000.0,75 000 [64 000 - 88 000],64000.0,88000.0
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2020,2020,2020,AFR,Africa,KEN,Kenya,,,,1300000.0,1 300 000 [1 200 000 - 1 500 000],1200000.0,1500000.0
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2005,2005,2005,AFR,Africa,KEN,Kenya,,,,1500000.0,1 500 000 [1 300 000 - 1 700 000],1300000.0,1700000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2013,2013,2013,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,0.96,0.96 [0.62 - 1.5],0.62,1.5
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2006,2006,2006,AFR,Africa,KEN,Kenya,,,,128722.0,128 722,,
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,2009,2009,2009,AFR,Africa,KEN,Kenya,,,,86000.0,86 000 [74 000 - 100 000],74000.0,100000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2006,2006,2006,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,3.2,3.2 [2 - 5],2.0,5.0
HIV_0000000020,Estimated number of pregnant women living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-percentage-of-pregnant-women-living-with-hiv-who-received-antiretrovirals-for-preventing-mother-to-child-transmission,2023,2023,2023,AFR,Africa,KEN,Kenya,,,,99.0,99 [84 - 100],84.0,100.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2017,2017,2017,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,0.65,0.65 [0.42 - 1],0.42,1.0
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2006,2006,2006,AFR,Africa,KEN,Kenya,,,,9.0,9 [8 - 10],8.0,10.0
HIV_0000000023,Estimated number of children needing antiretroviral therapy based on WHO methods,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-children-needing-antiretroviral-therapy-based-on-who-methods,2013,2013,2013,AFR,Africa,KEN,Kenya,,,,170000.0,170 000 [140 000 - 220 000],140000.0,220000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2020,2020,2020,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,0.32,0.32 [0.21 - 0.51],0.21,0.51
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2008,2008,2008,AFR,Africa,KEN,Kenya,,,,1400000.0,1 400 000 [1 300 000 - 1 600 000],1300000.0,1600000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2018,2018,2018,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,0.71,0.71 [0.45 - 1.1],0.45,1.1
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2018,2018,2018,AFR,Africa,KEN,Kenya,,,,1092113.0,1 092 113,,
HIV_0000000026,Number of new HIV infections,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections,2019,2019,2019,AFR,Africa,KEN,Kenya,,,,25000.0,25 000 [16 000 - 38 000],16000.0,38000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2001,2001,2001,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,4.3,4.3 [2.7 - 6.7],2.7,6.7
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,538985.0,538 985,,
HIV_0000000023,Estimated number of children needing antiretroviral therapy based on WHO methods,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-children-needing-antiretroviral-therapy-based-on-who-methods,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,120000.0,120 000 [94 000 - 150 000],94000.0,150000.0
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,2010,2010,2010,AFR,Africa,KEN,Kenya,,,,83000.0,83 000 [71 000 - 97 000],71000.0,97000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2019,2019,2019,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,0.35,0.35 [0.22 - 0.55],0.22,0.55
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2022,2022,2022,AFR,Africa,KEN,Kenya,,,,1127181.0,1 127 181,,
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,1400000.0,1 400 000 [1 300 000 - 1 600 000],1300000.0,1600000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2009,2009,2009,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1.9,1.9 [1.2 - 3],1.2,3.0
HIV_0000000006,Number of people dying from HIV-related causes,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-due-to-hiv-aids,2008,2008,2008,AFR,Africa,KEN,Kenya,,,,81000.0,81 000 [56 000 - 120 000],56000.0,120000.0
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,2016,2016,2016,AFR,Africa,KEN,Kenya,,,,64000.0,64 000 [55 000 - 76 000],55000.0,76000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,1999,1999,1999,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,4.3,4.3 [2.8 - 6.8],2.8,6.8
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2016,2016,2016,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,0.51,0.51 [0.33 - 0.82],0.33,0.82
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2024,2024,2024,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,0.25,0.25 [0.16 - 0.4],0.16,0.4
